13.833333	9.68
13.888889	9.70
13.944444	9.67
14.000000	9.69
14.055556	9.68
14.111111	9.68
14.166667	9.67
14.222222	9.66
14.277778	9.60
14.333333	9.59
14.388889	9.47
14.444444	9.46
14.500000	9.46
14.555556	9.44
14.611111	9.58
14.666667	9.59
14.722222	9.67
14.777778	9.63
14.833333	9.69
14.888889	9.71
14.944444	10.57
15.000000	9.69
15.055556	9.69
15.111111	9.67
15.166667	9.62
15.222222	9.64
15.277778	9.68
15.333333	9.69
15.388889	9.69
15.444444	9.67
15.500000	9.64
15.555556	9.63
15.611111	9.62
15.666667	9.67
15.722222	9.60
15.777778	9.68
15.833333	9.60
15.888889	9.67
15.944444	9.61
16.000000	9.63
16.055556	9.64
16.111111	9.64
16.166667	9.63
16.222222	9.59
16.277778	9.60
16.333333	9.59
16.388889	9.56
16.444444	9.56
16.500000	9.59
16.555556	9.57
16.611111	9.55
16.666667	9.54
16.722222	9.53
16.777778	9.48
16.833333	9.49
16.888889	9.58
16.944444	9.54
17.000000	9.52
17.055556	9.48
17.111111	9.48
17.166667	9.47
17.222222	9.46
17.277778	9.46
17.333333	9.42
17.388889	9.43
17.444444	9.41
17.500000	9.40
17.555556	9.39
17.611111	9.38
17.666667	9.37
17.722222	9.36
17.777778	9.35
17.833333	9.32
17.888889	9.33
17.944444	9.30
18.000000	9.30
18.055556	9.28
18.111111	9.28
18.166667	9.26
18.222222	9.25
18.277778	9.22
18.333333	9.20
18.388889	9.14
18.444444	9.16
18.500000	9.18
18.555556	9.16
18.611111	9.16
18.666667	9.14
18.722222	9.13
18.777778	9.13
18.833333	9.10
18.888889	9.11
18.944444	9.08
19.000000	9.09
19.055556	9.06
19.111111	9.06
19.166667	9.04
19.222222	9.03
19.277778	9.02
19.333333	9.00
19.388889	9.00
19.444444	8.97
19.500000	8.98
19.555556	8.96
19.611111	8.95
19.666667	8.94
19.722222	8.93
19.777778	8.93
19.833333	8.90
19.888889	8.90
19.944444	8.87
20.000000	8.89
20.055556	8.85
20.111111	8.84
20.166667	8.85
20.222222	8.84
20.277778	8.79
20.333333	8.76
20.388889	8.75
20.444444	8.74
20.500000	8.74
20.555556	8.73
20.611111	8.72
20.666667	8.70
20.722222	8.69
20.777778	8.69
20.833333	8.66
20.888889	8.67
20.944444	8.64
21.000000	8.65
21.055556	8.62
21.111111	8.62
21.166667	8.61
21.222222	8.59
21.277778	8.59
21.333333	8.56
21.388889	8.57
21.444444	8.55
21.500000	8.55
21.555556	8.52
21.611111	8.54
21.666667	8.52
21.722222	8.50
21.777778	8.50
21.833333	8.47
21.888889	8.48
21.944444	8.45
22.000000	8.46
22.055556	8.44
22.111111	8.44
22.166667	8.41
22.222222	8.39
22.277778	8.36
22.333333	8.38
22.388889	8.39
22.444444	8.34
22.500000	8.37
22.555556	8.36
22.611111	8.36
22.666667	8.37
22.722222	8.36
22.777778	8.36
22.833333	8.35
22.888889	8.36
22.944444	8.34
23.000000	8.35
23.055556	8.33
23.111111	8.33
23.166667	8.33
23.222222	8.32
23.277778	8.34
23.333333	8.30
23.388889	8.31
23.444444	8.29
23.500000	8.30
23.555556	8.28
23.611111	8.29
23.666667	8.27
23.722222	8.26
23.777778	8.27
23.833333	8.25
23.888889	8.27
23.944444	8.24
24.000000	8.26
24.055556	8.24
24.111111	8.24
24.166667	8.24
24.222222	8.22
24.277778	8.23
24.333333	8.21
24.388889	8.22
24.444444	8.20
24.500000	8.21
24.555556	8.20
24.611111	8.20
24.666667	8.20
24.722222	8.19
24.777778	8.18
24.833333	8.22
24.888889	8.30
24.944444	8.34
25.000000	8.42
31.611111	14.58
38.222222	14.71
44.833333	14.83
51.444444	14.96
58.055556	15.24
64.666667	15.12
71.277778	15.28
77.888889	15.17
84.500000	14.99
91.111111	15.06
97.722222	14.56
104.333333	14.53
110.944444	14.00
117.555556	14.02
124.166667	14.20
130.777778	14.11
137.388889	14.30
144.000000	14.55
150.611111	14.71
157.222222	14.84
163.833333	14.73
170.444444	15.18
177.055556	15.08
183.666667	15.02
190.277778	15.44
196.888889	14.34
203.500000	14.30
210.111111	14.40
216.722222	14.60
223.333333	14.62
229.944444	13.67
236.555556	14.18
243.166667	13.86
249.777778	13.43
256.388889	13.74
263.000000	13.76
269.611111	13.98
276.222222	14.62
282.833333	14.73
289.444444	14.63
296.055556	15.11
302.666667	14.88
309.277778	14.87
315.888889	14.85
322.500000	15.05
329.111111	15.04
335.722222	15.13
342.333333	15.16
348.944444	14.85
355.555556	14.92
362.166667	14.90
368.777778	15.14
375.388889	15.12
382.000000	15.01
388.611111	14.77
395.222222	14.72
401.833333	14.63
408.444444	14.57
415.055556	14.42
421.666667	14.25
428.277778	14.11
434.888889	13.95
441.500000	13.90
448.111111	14.31
454.722222	14.43
461.333333	14.42
467.944444	14.50
474.555556	14.58
481.166667	14.80
487.777778	15.21
494.388889	14.79
501.000000	14.86
507.611111	14.74
514.222222	14.53
520.833333	14.30
527.444444	14.28
534.055556	14.28
540.666667	14.37
547.277778	14.69
553.888889	14.71
560.500000	14.29
567.111111	14.91
573.722222	14.77
580.333333	14.93
586.944444	15.08
593.555556	15.20
600.166667	15.21
606.777778	14.99
613.388889	14.84
620.000000	14.39
626.611111	14.54
633.222222	14.17
639.833333	14.06
646.444444	13.96
653.055556	13.93
659.666667	13.99
666.277778	13.91
672.888889	13.70
679.500000	13.82
686.111111	13.99
692.722222	13.55
699.333333	14.24
705.944444	14.13
712.555556	14.15
719.166667	14.15
725.777778	14.31
732.388889	14.33
739.000000	14.46
745.611111	14.62
752.222222	14.82
758.833333	14.86
765.444444	14.99
772.055556	15.08
778.666667	15.10
785.277778	14.85
791.888889	14.87
798.500000	14.75
805.111111	14.51
811.722222	14.44
818.333333	14.25
824.944444	14.34
831.555556	14.24
838.166667	14.12
844.777778	14.07
851.388889	14.01
858.000000	14.08
864.611111	14.00
871.222222	13.84
877.833333	13.79
884.444444	13.87
891.055556	14.21
897.666667	13.90
904.277778	13.79
910.888889	13.74
917.500000	13.75
924.111111	13.87
930.722222	13.93
937.333333	13.71
943.944444	13.80
950.555556	13.90
957.166667	13.90
963.777778	13.83
970.388889	13.98
977.000000	13.98
983.611111	14.07
990.222222	14.28
996.833333	14.37
1003.444444	14.55
1010.055556	14.79
1016.666667	14.73
1023.277778	14.79
1029.888889	14.87
1036.500000	14.64
1043.111111	14.59
1049.722222	14.62
1056.333333	14.38
1062.944444	14.39
1069.555556	14.46
1076.166667	14.31
1082.777778	14.17
1089.388889	14.11
1096.000000	13.86
1102.611111	13.79
1109.222222	14.04
1115.833333	13.94
1122.444444	13.85
1129.055556	14.16
1135.666667	14.12
1142.277778	14.21
1148.888889	14.19
1155.500000	14.20
1162.111111	14.07
1168.722222	13.93
1175.333333	13.73
1181.944444	13.84
1188.555556	13.83
1195.166667	14.01
1201.777778	14.30
1208.388889	14.23
1215.000000	14.23
1221.611111	14.30
1228.222222	13.90
1234.833333	13.61
1241.444444	13.41
1248.055556	13.22
1254.666667	13.63
1261.277778	13.34
1267.888889	13.29
1274.500000	13.15
1281.111111	13.47
1287.722222	13.79
1294.333333	13.53
1300.944444	13.82
1307.555556	13.36
1314.166667	14.26
1320.777778	14.53
1327.388889	14.58
1334.000000	14.55
1340.611111	14.34
1347.222222	13.85
1353.833333	13.96
1360.444444	13.72
1367.055556	13.63
1373.666667	13.50
1380.277778	13.70
1386.888889	13.69
1393.500000	13.70
1400.111111	13.82
1406.722222	13.91
1413.333333	13.90
1419.944444	13.29
1426.555556	13.99
1433.166667	13.87
1439.777778	13.64
1446.388889	13.53
1453.000000	13.60
1459.611111	13.81
1466.222222	13.93
1472.833333	14.04
1479.444444	14.21
1486.055556	14.20
1492.666667	14.11
1499.277778	13.83
1505.888889	13.86
1512.500000	13.95
1519.111111	14.09
1525.722222	13.92
1532.333333	13.83
1538.944444	13.72
1545.555556	13.56
1552.166667	13.52
1558.777778	13.46
1565.388889	13.53
1572.000000	13.56
1578.611111	13.69
1585.222222	13.45
1591.833333	13.41
1598.444444	13.36
1605.055556	13.60
1611.666667	13.61
1618.277778	13.34
1624.888889	12.91
1631.500000	12.96
1638.111111	12.99
1644.722222	13.31
1651.333333	13.63
1657.944444	13.75
1664.555556	13.94
1671.166667	13.92
1677.777778	13.58
1684.388889	13.90
1691.000000	13.58
1697.611111	13.35
1704.222222	13.23
1710.833333	13.19
1717.444444	13.35
1724.055556	13.38
1730.666667	13.59
1737.277778	13.80
1743.888889	13.95
1750.500000	14.15
1757.111111	14.06
1763.722222	14.07
1770.333333	14.19
1776.944444	14.26
1783.555556	14.14
1790.166667	13.46
1796.777778	14.16
1803.388889	14.03
1810.000000	13.99
1816.611111	13.78
1823.222222	13.98
1829.833333	14.02
1836.444444	14.07
1843.055556	13.97
1849.666667	13.94
1856.277778	13.86
1862.888889	13.73
1869.500000	13.63
1876.111111	13.59
1882.722222	13.51
1889.333333	13.37
1895.944444	13.36
1902.555556	13.49
1909.166667	13.63
1915.777778	13.58
1922.388889	13.72
1929.000000	13.74
1935.611111	13.76
1942.222222	13.71
1948.833333	13.87
1955.444444	14.02
1962.055556	14.11
1968.666667	14.31
1975.277778	14.41
1981.888889	14.59
1988.500000	14.43
1995.111111	14.57
2001.722222	14.77
2008.333333	14.42
2014.944444	14.78
2021.555556	14.34
2028.166667	14.04
2034.777778	13.84
2041.388889	13.86
2048.000000	13.52
2054.611111	13.53
2061.222222	13.46
2067.833333	13.65
2074.444444	13.61
2081.055556	13.67
2087.666667	13.18
2094.277778	13.03
2100.888889	12.82
2107.500000	13.54
2114.111111	13.17
2120.722222	13.23
2127.333333	13.55
2133.944444	13.54
2140.555556	13.51
2147.166667	13.87
2153.777778	14.16
2160.388889	14.34
2167.000000	14.44
2173.611111	14.49
2180.222222	14.56
2186.833333	14.54
2193.444444	14.49
2200.055556	14.23
2206.666667	14.24
2213.277778	13.64
2219.888889	14.25
2226.500000	14.14
2233.111111	14.10
2239.722222	13.94
2246.333333	14.04
2252.944444	14.26
2259.555556	14.32
2266.166667	14.36
2272.777778	14.31
2279.388889	14.30
2286.000000	14.18
2292.611111	13.96
2299.222222	13.68
2305.833333	13.53
2312.444444	13.54
2319.055556	13.56
2325.666667	13.62
2332.277778	13.63
2338.888889	13.51
2345.500000	13.95
2352.111111	13.80
2358.722222	13.77
2365.333333	13.55
2371.944444	13.49
2378.555556	13.41
2385.166667	13.35
2391.777778	13.68
2398.388889	13.80
2405.000000	14.05
2411.611111	14.51
2418.222222	14.24
2424.833333	14.28
2431.444444	14.32
2438.055556	14.21
2444.666667	13.94
2451.277778	13.77
2457.888889	13.47
2464.500000	13.34
2471.111111	13.18
2477.722222	12.66
2484.333333	12.93
2490.944444	12.83
2497.555556	12.65
2504.166667	12.90
2510.777778	12.88
2517.388889	13.23
2524.000000	13.88
2530.611111	14.21
2537.222222	14.48
2543.833333	14.46
2550.444444	14.63
2557.055556	14.68
2563.666667	14.75
2570.277778	14.59
2576.888889	14.64
2583.500000	14.62
2590.111111	14.06
2596.722222	13.95
2603.333333	13.75
2609.944444	13.50
2616.555556	13.42
2623.166667	13.42
2629.777778	13.30
2636.388889	13.21
2643.000000	13.32
2649.611111	13.28
2656.222222	13.43
2662.833333	13.64
2669.444444	13.73
2676.055556	13.72
2682.666667	13.80
2689.277778	13.78
2695.888889	13.57
2702.500000	13.76
2709.111111	13.78
2715.722222	13.80
2722.333333	13.86
2728.944444	13.90
2735.555556	13.78
2742.166667	13.66
2748.777778	13.74
2755.388889	13.59
2762.000000	13.47
2768.611111	13.26
2775.222222	13.17
2781.833333	13.09
2788.444444	13.02
2795.055556	12.83
2801.666667	12.95
2808.277778	13.32
2814.888889	13.36
2821.500000	13.32
2828.111111	13.54
2834.722222	13.70
2841.333333	13.61
2847.944444	13.63
2854.555556	13.69
2861.166667	13.80
2867.777778	13.68
2874.388889	13.73
2881.000000	13.55
2887.611111	13.42
2894.222222	13.67
2900.833333	13.57
2907.444444	13.47
2914.055556	13.78
2920.666667	13.36
2927.277778	13.38
2933.888889	13.14
2940.500000	13.32
2947.111111	13.37
2953.722222	13.19
2960.333333	13.42
2966.944444	13.47
2973.555556	13.52
2980.166667	13.50
2986.777778	13.43
2993.388889	13.41
2999.999999	13.74
3006.666667	12.72
3013.333333	12.50
3020.000000	12.74
3026.666667	12.71
3033.333333	12.59
3040.000000	12.78
3046.666667	12.89
3053.333333	13.03
3060.000000	13.10
3066.666667	12.95
3073.333333	13.02
3080.000000	13.00
3086.666667	13.22
3093.333333	13.42
3100.000000	13.44
3106.666667	13.46
3113.333333	13.54
3120.000000	13.34
3126.666667	13.23
3133.333333	13.38
3140.000000	13.43
3146.666667	13.70
3153.333333	13.76
3160.000000	13.78
3166.666667	13.76
3173.333333	13.74
3180.000000	13.64
3186.666667	13.39
3193.333333	13.31
3200.000000	13.46
3206.666667	13.37
3213.333333	13.64
3220.000000	13.78
3226.666667	13.86
3233.333333	13.93
3240.000000	13.94
3246.666667	13.93
3253.333333	13.82
3260.000000	13.74
3266.666667	13.59
3273.333333	13.60
3280.000000	13.54
3286.666667	13.36
3293.333333	13.31
3300.000000	13.38
3306.666667	13.38
3313.333333	13.32
3320.000000	13.33
3326.666667	13.39
3333.333333	13.45
3340.000000	13.42
3346.666667	13.55
3353.333333	13.50
3360.000000	13.56
3366.666667	13.48
3373.333333	13.35
3380.000000	13.21
3386.666667	13.44
3393.333333	12.98
3400.000000	13.03
3406.666667	13.32
3413.333333	12.98
3420.000000	13.06
3426.666667	13.03
3433.333333	13.04
3440.000000	13.00
3446.666667	12.74
3453.333333	12.96
3460.000000	12.98
3466.666667	13.17
3473.333333	13.10
3480.000000	13.28
3486.666667	13.44
3493.333333	13.50
3500.000000	13.53
3506.666667	13.55
3513.333333	13.65
3520.000000	13.66
3526.666667	13.73
3533.333333	13.78
3540.000000	13.54
3546.666667	13.72
3553.333333	13.82
3560.000000	13.84
3566.666667	13.82
3573.333333	13.83
3580.000000	13.83
3586.666667	13.78
3593.333333	13.76
3600.000000	13.59
3606.666667	13.47
3613.333333	13.48
3620.000000	13.25
3626.666667	13.21
3633.333333	13.25
3640.000000	13.08
3646.666667	13.04
3653.333333	13.32
3660.000000	13.10
3666.666667	12.97
3673.333333	13.33
3680.000000	13.12
3686.666667	13.01
3693.333333	13.08
3700.000000	13.02
3706.666667	12.99
3713.333333	12.87
3720.000000	12.95
3726.666667	12.92
3733.333333	12.89
3740.000000	12.75
3746.666667	12.79
3753.333333	12.76
3760.000000	12.85
3766.666667	12.89
3773.333333	12.87
3780.000000	12.93
3786.666667	12.85
3793.333333	12.80
3800.000000	12.80
3806.666667	12.96
3813.333333	12.70
3820.000000	13.09
3826.666667	12.98
3833.333333	13.03
3840.000000	12.97
3846.666667	13.02
3853.333333	12.86
3860.000000	12.88
3866.666667	12.64
3873.333333	12.33
3880.000000	12.32
3886.666667	12.39
3893.333333	12.38
3900.000000	12.35
3906.666667	12.24
3913.333333	12.15
3920.000000	12.10
3926.666667	12.11
3933.333333	12.07
3940.000000	12.15
3946.666667	12.11
3953.333333	12.00
3960.000000	11.83
3966.666667	11.84
3973.333333	11.77
3980.000000	11.75
3986.666667	11.94
3993.333333	12.16
4000.000000	12.15
4006.666667	12.13
4013.333333	12.31
4020.000000	12.27
4026.666667	12.39
4033.333333	11.40
4040.000000	12.25
4046.666667	12.26
4053.333333	12.20
4060.000000	12.16
4066.666667	12.12
4073.333333	11.88
4080.000000	12.02
4086.666667	11.99
4093.333333	12.05
4100.000000	12.12
4106.666667	12.05
4113.333333	12.05
4120.000000	11.93
4126.666667	11.84
4133.333333	11.70
4140.000000	11.70
4146.666667	11.74
4153.333333	11.55
4160.000000	11.51
4166.666667	11.56
4173.333333	11.49
4180.000000	11.52
4186.666667	11.29
4193.333333	11.25
4200.000000	11.45
4206.666667	13.22
4213.333333	11.28
4220.000000	11.20
4226.666667	11.29
4233.333333	11.41
4240.000000	11.39
4246.666667	11.46
4253.333333	11.41
4260.000000	11.45
4266.666667	11.36
4273.333333	11.22
4280.000000	11.36
4286.666667	11.46
4293.333333	11.43
4300.000000	11.47
4306.666667	11.37
4313.333333	11.33
4320.000000	11.28
4326.666667	11.28
4333.333333	11.29
4340.000000	11.10
4346.666667	11.14
4353.333333	11.08
4360.000000	10.70
4366.666667	10.91
4373.333333	10.85
4380.000000	10.70
4386.666667	10.61
4393.333333	10.51
4400.000000	10.35
4406.666667	10.24
4413.333333	10.28
4420.000000	10.16
4426.666667	10.15
4433.333333	10.10
4440.000000	10.02
4446.666667	10.00
4453.333333	9.98
4460.000000	9.90
4466.666667	9.96
4473.333333	9.99
4480.000000	9.99
4486.666667	9.91
4493.333333	9.96
4500.000000	9.98
4506.666667	10.02
4513.333333	10.11
4520.000000	10.08
4526.666667	10.07
4533.333333	10.15
4540.000000	10.30
4546.666667	10.13
4553.333333	9.91
4560.000000	9.77
4566.666667	9.68
4573.333333	9.61
4580.000000	9.77
4586.666667	9.35
4593.333333	9.30
4600.000000	9.17
4606.666667	9.17
4613.333333	8.90
4620.000000	8.52
4626.666667	8.35
4633.333333	8.30
4640.000000	8.27
4646.666667	8.36
4653.333333	8.42
4660.000000	8.52
4666.666667	8.60
4673.333333	8.57
4680.000000	8.71
4686.666667	8.89
4693.333333	8.90
4700.000000	8.94
4706.666667	9.02
4713.333333	9.13
4720.000000	9.02
4726.666667	9.09
4733.333333	8.97
4740.000000	8.83
4746.666667	9.02
4753.333333	9.09
4760.000000	9.12
4766.666667	9.04
4773.333333	9.03
4780.000000	8.99
4786.666667	8.85
4793.333333	8.82
4800.000000	8.64
4806.666667	8.09
4813.333333	8.14
4820.000000	7.94
4826.666667	7.69
4833.333333	7.47
4840.000000	7.32
4846.666667	7.07
4853.333333	6.78
4860.000000	6.59
4866.666667	6.40
4873.333333	6.25
4880.000000	6.32
4886.666667	6.33
4893.333333	6.27
4900.000000	6.33
4906.666667	6.50
4913.333333	6.51
4920.000000	6.61
4926.666667	6.65
4933.333333	6.63
4940.000000	6.84
4946.666667	6.77
4953.333333	6.71
4960.000000	6.70
4966.666667	6.63
4973.333333	7.14
4980.000000	6.62
4986.666667	6.58
4993.333333	6.67
5000.000000	6.86
5006.666667	7.11
5013.333333	7.16
5020.000000	7.10
5026.666667	7.02
5033.333333	7.10
5040.000000	7.12
5046.666667	7.03
5053.333333	7.07
5060.000000	7.19
5066.666667	7.45
5073.333333	7.50
5080.000000	7.21
5086.666667	7.21
5093.333333	7.23
5100.000000	7.20
5106.666667	7.05
5113.333333	6.84
5120.000000	6.75
5126.666667	6.50
5133.333333	6.50
5140.000000	6.24
5146.666667	6.41
5153.333333	6.41
5160.000000	6.47
5166.666667	6.45
5173.333333	6.44
5180.000000	6.37
5186.666667	6.30
5193.333333	6.25
5200.000000	6.16
5206.666667	6.04
5213.333333	6.13
5220.000000	6.10
5226.666667	6.04
5233.333333	6.02
5240.000000	5.98
5246.666667	5.85
5253.333333	5.77
5260.000000	5.70
5266.666667	5.53
5273.333333	5.38
5280.000000	5.23
5286.666667	5.04
5293.333333	4.98
5300.000000	4.91
5306.666667	5.01
5313.333333	5.01
5320.000000	5.04
5326.666667	4.95
5333.333333	4.96
5340.000000	5.09
5346.666667	4.92
5353.333333	4.82
5360.000000	4.66
5366.666667	4.41
5373.333333	4.41
5380.000000	4.22
5386.666667	4.23
5393.333333	4.41
5400.000000	4.28
5406.666667	3.93
5413.333333	3.72
5420.000000	3.72
5426.666667	3.54
5433.333333	3.38
5440.000000	3.19
5446.666667	3.19
5453.333333	2.86
5460.000000	2.83
5466.666667	2.69
5473.333333	2.47
5480.000000	2.51
5486.666667	2.51
5493.333333	2.43
5500.000000	2.38
5506.666667	2.27
5513.333333	2.12
5520.000000	1.99
5526.666667	1.89
5533.333333	1.76
5540.000000	1.61
5546.666667	1.61
5553.333333	1.54
5560.000000	1.45
5566.666667	1.45
5573.333333	1.35
5580.000000	1.33
5586.666667	1.26
5593.333333	1.13
5600.000000	1.17
5606.666667	1.00
5613.333333	0.87
5620.000000	0.76
5626.666667	0.61
5633.333333	0.37
5640.000000	0.29
5646.666667	0.26
5653.333333	0.20
5660.000000	0.05
5666.666667	0.03
5673.333333	-0.05
5680.000000	-0.31
5686.666667	-0.47
5693.333333	0.35
5700.000000	-0.92
5706.666667	-1.05
5713.333333	-1.02
5720.000000	-0.84
5726.666667	-1.14
5733.333333	-1.21
5740.000000	-0.97
5746.666667	-1.30
5753.333333	-1.34
5760.000000	-1.28
5766.666667	-1.27
5773.333333	-1.28
5780.000000	-1.29
5786.666667	-1.38
5793.333333	-1.34
5800.000000	-1.44
5806.666667	-2.15
5813.333333	-1.52
5820.000000	-1.41
5826.666667	-1.45
5833.333333	-1.33
5840.000000	-1.30
5846.666667	-1.26
5853.333333	-1.24
5860.000000	-1.32
5866.666667	-1.28
5873.333333	-1.24
5880.000000	-1.21
5886.666667	-1.23
5893.333333	-1.18
5900.000000	-1.18
5906.666667	-1.23
5913.333333	-1.19
5920.000000	-1.20
5926.666667	-1.27
5933.333333	-1.20
5940.000000	-1.20
5946.666667	-1.19
5953.333333	-1.27
5960.000000	-1.39
5966.666667	-1.40
5973.333333	-1.48
5980.000000	-1.51
5986.666667	-1.66
5993.333333	-1.36
6000.000000	-1.66
